geracao,fitness_medio,fitness_melhor,fitness_pior,diversidade
71,297694.69093323336,302893.46244699997,295531.32078033336,174.3425287356322
72,297694.69093323336,302893.46244699997,295531.32078033336,174.3425287356322
73,297694.69093323336,302893.46244699997,295531.32078033336,174.3425287356322
74,298040.6691148334,304602.5319053332,295851.38282033347,169.42528735632183
75,298286.0348025889,304602.5319053332,295952.92143866676,165.77241379310345
76,298621.8258017556,304602.5319053332,296194.0399553335,159.30344827586208
77,298795.3166223112,304602.5319053332,296245.3435410001,155.14022988505747
78,298795.3166223112,304602.5319053332,296245.3435410001,155.14022988505747
79,298795.3166223112,304602.5319053332,296245.3435410001,155.14022988505747
80,298795.3166223112,304602.5319053332,296245.3435410001,155.14022988505747
81,299124.197968,304602.5319053332,296308.34593866655,146.77011494252875
82,299138.3362846667,304602.5319053332,296331.86326599994,145.3218390804598
83,299346.7433400778,304602.5319053332,296624.6016720002,141.66436781609198
84,299584.6287206334,304602.5319053332,296707.3406386666,138.33333333333334
85,299826.27875480003,304602.5319053332,296879.7070886668,140.57241379310344
86,299826.27875480003,304602.5319053332,296879.7070886668,140.57241379310344
87,300074.40119702223,304602.5319053332,296891.0894886667,129.79540229885058
88,300318.39190091117,304602.5319053332,296994.02307833324,129.34942528735633
89,300318.39190091117,304602.5319053332,296994.02307833324,129.34942528735633
90,300583.7569366001,304602.5319053332,297263.4363700002,125.82298850574712
91,300759.9496397223,304602.5319053332,297332.761245,115.90574712643678
92,300850.42967126676,304602.5319053332,297367.5513283332,108.97701149425288
93,301050.35275015567,304602.5319053332,297568.1623803336,104.62298850574713
94,301305.91067842225,304602.5319053332,297957.57888033363,94.15862068965517
95,301676.12515502225,304602.5319053332,298632.3061303337,78.59540229885057
96,301787.76835150004,304602.5319053332,299027.20162200014,73.43448275862069
97,302120.67777962226,304602.5319053332,299358.19819966686,71.2
98,302120.67777962226,304602.5319053332,299358.19819966686,71.2
99,302120.67777962226,304602.5319053332,299358.19819966686,71.2
100,302452.28272008896,304975.1904053334,299577.96444500005,65.64597701149425
