IDTURMA,IDPROFESSOR
20351,51797
20393,51797
20587,51797
20713,51797
20929,51797
21303,51797
21341,51797
20796,1223
20936,1223
21019,1223
21039,1223
21163,1223
20455,52945
20460,52945
20639,52945
20690,52945
20701,52945
20712,52945
20714,52945
20790,52945
21017,52945
21298,52945
20368,1617
20399,1617
20490,1617
20539,1617
20583,1617
20688,1617
21036,1617
20336,2048
20342,2048
20357,2048
20785,2048
21001,2048
21093,2048
21190,2048
21148,56939
21153,56939
21167,56939
21182,56939
21186,56939
21199,56939
21206,56939
20552,57290
20591,57290
20921,57290
21068,57290
21237,57290
20405,57381
20437,57381
20531,57381
20711,57381
20923,57381
21055,57381
21072,57381
21223,57381
21232,57381
20513,1412
20792,1412
20814,1412
21035,57417
21154,57417
21175,57417
20338,57455
20461,57455
20462,57455
21319,57455
21324,57455
21329,57455
21334,57455
20641,57639
20643,57639
20651,57639
20673,57639
20693,57639
20832,57639
21463,57639
21085,57649
21115,57649
21126,57649
21134,57649
21136,57649
21147,57649
21178,57649
21198,57649
20512,54448
20514,54448
20689,54448
20707,54448
21038,54448
20499,57972
20675,57972
20739,57972
20850,57972
20961,57972
21009,57972
21014,57972
20820,58543
20834,58543
20928,58543
20940,58543
20986,58543
21192,58543
20445,59008
20962,59008
20966,59008
21084,59008
21104,59008
20384,1482
20387,1482
20610,1482
20799,1482
20411,44206
20429,44206
20489,44206
20504,44206
20545,44206
20742,44206
20960,44206
21228,44206
21240,44206
21288,44206
20887,61726
20930,61726
21091,61726
21484,61726
20860,63882
20861,63882
20917,63882
20922,63882
20941,63882
21000,63882
21011,63882
20659,64727
20704,64727
20875,64727
20953,64727
20779,64790
20828,64790
20907,64790
21016,64790
20392,57257
20463,57257
20371,57070
20395,57070
20402,57070
20809,57070
20811,57070
20444,67720
20795,67720
20826,67720
20883,67720
20885,67720
20981,67720
21041,67720
21346,67720
20522,63756
20557,63756
20558,63756
20609,63756
20757,63756
21315,63756
21369,63756
20360,57309
20366,57309
20506,57309
20507,57309
20891,57309
21008,57309
21279,57309
21280,57309
21366,57309
20432,72051
20440,72051
20715,72051
20737,72051
20831,72051
20933,72051
21065,72051
20902,72039
20919,72039
20982,72039
20993,72039
20999,72039
21005,72039
20466,63270
20520,63270
20589,63270
21021,63270
20383,63099
20695,63099
20765,63099
20895,63099
20904,63099
20934,63099
20938,63099
21098,63099
21348,63099
20386,70373
20805,70373
20650,62344
20725,62344
20838,62344
20453,75379
20517,75379
20549,75379
20607,75379
20671,75379
20705,75379
20774,75379
20821,75379
21357,75379
21086,80140
21087,80140
21105,80140
21110,80140
21113,80140
21139,80140
21170,80140
21185,80140
21101,74355
21117,74355
21128,74355
21132,74355
21143,74355
20359,75421
20379,75421
20398,75421
20655,75421
20797,75421
20349,75453
20354,75453
20365,75453
20380,75453
20676,75453
20762,75453
20916,75453
20932,75453
20614,65877
20677,65877
20892,65877
20894,65877
20948,65877
20959,65877
21112,65877
21325,78626
21398,78626
20467,49332
20794,49332
20840,49332
20555,78631
20678,78631
20773,78631
20886,78631
20975,78631
20992,78631
20528,71117
20542,71117
20570,71117
20576,71117
21070,71117
21340,71117
20348,70342
20438,70342
20450,70342
20454,70342
20457,70342
20471,70342
20533,70342
20578,70342
20593,70342
20721,70342
20763,70342
20813,70342
20833,70342
21066,78645
20362,58096
20421,58096
20496,58096
20561,58096
20648,58096
20652,58096
20761,58096
21363,58096
21142,88653
21166,88653
21180,88653
21181,88653
21205,88653
20451,80479
20482,80479
20724,80479
21249,80479
20815,82067
20817,82067
20859,82070
20862,82070
20863,82070
20877,82070
20884,82070
20888,82070
20998,82070
20404,82080
20417,82080
20523,82080
21074,82080
21233,82080
21109,2076
21123,2076
21151,2076
21164,2076
21172,2076
21174,2076
21184,2076
21203,2076
20333,82085
20367,82085
20729,82085
20439,48922
20441,48922
20538,48922
20573,48922
20722,48922
21227,48922
20964,83288
20970,83288
21003,83288
21345,83288
21119,53429
21121,53429
21129,53429
21130,53429
21138,53429
21197,53429
21445,53429
21150,86157
21156,86157
21179,86157
21141,86213
21149,86213
21155,86213
21176,86213
21177,86213
20511,85646
20519,85646
20881,85646
20567,85669
20646,85669
20717,85669
20751,85669
21092,85669
20669,73383
20918,73383
21234,73383
21028,86055
21047,86055
20559,85687
20563,85687
20564,85687
20752,85687
20808,85687
21474,85687
20547,85710
20743,85710
20900,85710
20977,85710
20980,85710
20995,85710
21006,85710
21022,85710
21195,85710
21482,85710
20931,85700
20951,85700
21030,85700
20670,73235
21322,182
20935,87001
20985,87001
20997,87001
21331,87001
20369,70171
21015,65941
21193,65941
21312,88486
21354,550
20560,1399
20585,1399
20744,1399
21043,1399
21446,1399
20355,69242
20720,69242
20775,69242
21230,69242
21455,69242
20781,146
20942,146
21037,146
21157,146
21271,146
20493,13828
20595,13828
20596,13828
20802,13828
20854,13828
20852,90927
21356,90927
20770,77145
20845,190
21058,190
21102,89226
21127,89226
21145,89226
21146,89226
21159,89226
21099,87984
21133,87984
21165,87984
21171,87984
21173,87984
20344,1391
20345,1391
20637,1391
20640,1391
20766,1391
20806,1391
20842,1391
20926,70500
21018,70500
21032,70500
20456,65161
20958,65161
21045,65161
21488,65161
21209,90942
21124,90998
21208,90998
20636,66626
20663,66626
20694,66626
20786,91053
20890,91053
20965,91053
20969,91053
21033,91053
20950,84328
21012,84328
20449,226
20608,226
20622,226
20843,226
20897,226
20901,226
21358,226
20403,65341
20954,91896
21448,91896
21477,91896
20343,1182
20394,1182
20401,1182
20413,1182
20656,1182
20723,1182
20906,1182
20911,1182
21100,2114
21106,2114
21108,2114
21135,2114
21140,2114
21144,2114
20337,1291
20346,1291
20389,1291
20841,1291
20422,1489
20697,1489
21196,1489
20347,849
20358,849
20373,849
20565,849
20692,849
20791,849
21262,849
20370,1347
20400,1347
20415,1347
20428,1347
20541,1347
20544,1347
20553,1347
20556,1347
20837,1347
21061,1347
20381,686
20385,686
20617,686
20621,686
20645,686
20654,686
20777,686
20700,1173
20732,1113
21335,1113
21479,1113
20816,1294
20925,1294
21053,1294
21304,1294
21305,1294
21308,1294
21311,1294
20409,1585
20436,1585
20459,1585
20469,1585
20492,1585
20599,1585
21056,1585
