IDTURMA,IDPROFESSOR
20680,69990
20681,1288
20684,35259
20688,82080
20689,913
20690,75379
20692,75453
20693,62344
20694,913
20695,75421
20696,63756
20697,1489
20698,58543
20699,1173
20700,54448
20701,63756
20702,1113
20703,1585
20704,1173
20705,1161
20706,63099
20707,54448
20708,1012
20709,1161
20710,0
20711,1107
20712,0
20713,184
20714,52945
20715,72051
20716,70342
20717,85669
20719,69995
20720,69242
20721,46793
20722,48922
20723,1489
20724,80479
20725,57639
20726,0
20727,65877
20729,57309
20730,78631
20731,743
20732,1167
20734,395
20735,57639
20736,72051
20737,1014
20739,61726
20740,449
20741,85669
20742,61726
20743,62344
20744,58543
20746,78631
20747,48266
20748,1167
20749,1357
20750,1167
20751,44206
20752,1457
20754,449
20757,52945
20758,69995
20759,62344
20761,69990
20762,58096
20763,1482
20764,1084
20765,70373
20766,1084
20768,184
20769,395
20770,77145
20773,57070
20774,64790
20775,75453
20777,75453
20778,54448
20779,78631
20781,58096
20782,1154
20784,64790
20785,78631
20786,1543
20789,57290
20790,58543
20791,48266
20792,1583
20793,1457
20794,49332
20795,182
20796,64790
20797,1482
20798,1084
20799,2048
20800,13699
20802,69242
20803,1543
20804,1543
20805,13699
20806,1391
20807,82080
20808,85687
20809,1182
20810,63099
20811,70373
20813,57070
20814,2048
20815,82067
20816,1182
20817,85687
20818,58096
20819,1107
20820,58543
20821,57070
20822,1012
20823,683
20824,146
20825,1391
20826,57309
20827,58096
20828,226
20829,690
20831,728
20832,62344
20833,765
20834,72051
20835,1116
20836,58096
20837,1347
20838,1540
20840,82085
20841,1291
20842,61726
20843,85710
20844,849
20845,1107
20846,1223
20850,57972
20852,77145
20853,1300
20854,73383
20856,686
20858,70373
20859,82070
20860,0
20861,63882
20862,63882
20863,63882
20864,184
20872,953
20873,35245
20874,184
20875,64727
20876,1107
20877,57972
20881,1391
20883,78631
20884,82070
20885,85646
20886,91053
20887,1182
20888,83288
20889,67720
20890,57417
20891,70500
20892,83288
20894,85669
20895,58543
20897,1457
20900,61726
20901,2048
20902,72039
20904,63270
20905,1259
20906,849
20907,63270
20909,65877
20910,44206
20911,1054
20913,13828
20916,1182
20917,87001
20918,72051
20919,87001
20921,72051
20922,63882
20923,690
20925,1294
20926,65161
20928,63099
20929,63756
20930,0
20931,59008
20932,67720
20933,69985
20934,63099
20935,72039
20936,51797
20937,67720
20938,63099
20939,728
20940,63756
20941,87001
20942,44206
20943,743
20944,63099
20948,83288
20949,64790
20950,63882
20951,67720
20953,63099
20954,1617
20955,1116
20956,728
20958,146
20959,65877
20960,59008
20961,1502
20962,146
20963,1193
20964,87001
20965,35245
20966,1399
20967,63756
20968,75453
20969,1347
20970,87001
20971,1399
20973,63756
20974,59008
20975,91053
20977,91053
20978,1054
20979,63756
20980,51797
20981,78631
20982,87001
20983,57972
20985,87001
20986,85710
20987,63099
20988,1502
20990,85710
20992,64790
20993,72039
20995,1012
20997,57972
20998,82070
20999,72039
21000,63882
21001,1300
21002,1161
21003,72039
21005,72039
21006,85710
21007,67720
21008,1182
21009,65877
21011,72039
21012,82070
21013,1457
21014,83288
21015,1223
21016,70500
21017,1188
21018,1347
21019,75453
21020,1288
21021,1391
21022,1391
21023,2048
21028,85700
21030,86055
21032,1167
21033,75379
21034,69995
21035,57290
21036,690
21037,1300
21038,63270
21039,226
21041,1193
21043,1154
21045,85700
21047,86055
21050,1116
21053,1294
21055,1585
21056,1502
21057,449
21058,1399
21059,395
21060,1107
21061,72051
21062,449
21063,48922
21064,1347
21065,1259
21066,1259
21067,683
21068,48922
21069,805
21070,1288
21072,57290
21073,226
21074,67720
21075,683
21077,1540
21084,82080
21085,80140
21086,90942
21087,2076
21091,85687
21092,57070
21093,1167
21096,74355
21097,56939
21098,72051
21099,87984
21100,74355
21101,56939
21102,2346
21103,1457
21104,51797
21105,57649
21106,74355
21107,1540
21108,53429
21109,57649
21110,80140
21112,75453
21113,53429
21115,88653
21116,89226
21117,57649
21118,62344
21119,2114
21120,56939
21121,88653
21123,57649
21124,2076
21125,57649
21126,53429
21127,88653
21128,57649
21129,57649
21130,2114
21132,57649
21133,2114
21134,53429
21135,74355
21136,53429
21138,74355
21139,89226
21140,53429
21141,86213
21142,2346
21143,74355
21144,0
21145,80140
21146,89226
21147,80140
21148,89226
21149,56939
21150,86157
21151,80140
21153,80140
21154,146
21155,86213
21156,2076
21157,1223
21159,2076
21163,0
21164,56939
21165,90998
21166,86213
21167,86157
21168,2114
21170,2346
21171,80140
21172,80140
21173,86157
21174,56939
21175,1223
21176,86213
21177,2076
21178,88653
21179,86213
21180,88653
21181,2114
21182,87984
21184,56939
21185,86213
21186,86213
21187,0
21188,57417
21189,1188
21190,68650
21191,184
21192,65161
21193,58543
21194,0
21195,57417
21196,57070
21197,53429
21198,2114
21199,56939
21203,2346
21205,89226
21206,90998
21208,90998
21209,89226
21223,57290
21226,82080
21227,75958
21228,69242
21229,395
21230,68173
21231,519
21232,1259
21233,1502
21234,522
21235,1014
21236,57381
21237,71117
21238,69990
21239,0
21240,69990
21241,68173
21244,1161
21249,1012
21262,849
21265,1482
21271,59008
21279,70500
21280,57309
21288,85710
21290,65161
21298,44206
21303,64790
21304,1357
21305,1347
21306,63756
21307,64790
21308,1054
21311,1167
21312,1457
21313,765
21314,1357
21315,57417
21316,46494
21317,1054
21318,64790
21319,57455
21322,73383
21324,1107
21325,78626
21326,35259
21327,13828
21328,728
21329,57455
21331,57972
21333,226
21334,57455
21335,1113
21336,1540
21338,226
21339,88486
21340,1294
21341,0
21344,1543
21345,82070
21346,57309
21348,63099
21349,0
21351,57290
21354,550
21356,90927
21357,75379
21358,35245
21363,69990
21366,63270
21369,1540
21370,46494
21378,46494
21384,1014
21398,35259
21445,74355
21446,75453
21447,1457
21448,35259
21450,69242
21454,78645
21455,449
21460,0
21462,1585
21463,75453
21465,0
21468,65877
21470,1294
21474,1391
21475,1502
21477,690
21478,1540
21479,85669
21480,13828
21481,62344
21482,1540
21483,1084
21484,57309
21487,59008
21488,51797
21489,91053
21490,519
21491,1113
21492,1116
21493,50453
21494,0
